timestamp_utc,iteration,resources,parallelism,up_seconds,destroy_seconds,total_seconds,success
2026-09-23T21:06:51.716677+00:00,10,10,2,2.022688083999981,1.096601082999996,3.1192891669999767,True
2026-09-23T21:06:56.885987+00:00,11,10,2,1.9426057919999948,1.2204097089999948,3.1630155009999896,True
2026-09-23T21:07:02.087766+00:00,12,10,2,2.0304613329999768,1.165607625000007,3.1960689579999837,True
2026-09-23T21:07:07.776397+00:00,13,10,2,2.4789937500000008,1.2069506659999831,3.685944415999984,True
2026-09-23T21:07:12.871711+00:00,14,10,2,1.8997219160000043,1.189437292000008,3.0891592080000123,True
2026-09-23T21:07:17.744092+00:00,15,10,2,1.7862984170000118,1.080166542000029,2.866464959000041,True
2026-09-23T21:07:22.676988+00:00,16,10,2,1.7964965000000461,1.1299551249999809,2.926451625000027,True
2026-09-23T21:07:27.413269+00:00,17,10,2,1.751239333000001,0.9789326670000378,2.7301720000000387,True
2026-09-23T21:07:32.187291+00:00,18,10,2,1.7890486669999746,0.9789901249999957,2.7680387919999703,True
2026-09-23T21:07:37.078592+00:00,19,10,2,1.8145815409999955,1.0708748750000154,2.885456416000011,True
2026-09-23T21:07:42.094198+00:00,20,10,2,1.8744302919999996,1.1371482499999956,3.011578541999995,True
2026-09-23T21:07:47.213281+00:00,21,10,2,1.9320417499999962,1.18106904199999,3.1131107919999863,True
2026-09-23T21:07:52.340633+00:00,22,10,2,1.9238237079999863,1.197315500000002,3.1211392079999882,True
2026-09-23T21:07:57.527277+00:00,23,10,2,1.9390223340000148,1.2413572090000002,3.180379543000015,True
2026-09-23T21:08:02.744456+00:00,24,10,2,2.10363916700004,1.1072496250000086,3.2108887920000484,True
2026-09-23T21:08:07.711277+00:00,25,10,2,1.8215183750000392,1.139201249999985,2.9607196250000243,True
2026-09-23T21:08:12.753649+00:00,26,10,2,1.7722790830000008,1.2639942920000067,3.0362733750000075,True
2026-09-23T21:08:17.756997+00:00,27,10,2,1.8031601250000335,1.1956272500000296,2.998787375000063,True
2026-09-23T21:08:22.581428+00:00,28,10,2,1.7496886659999973,1.0685864999999808,2.818275165999978,True
2026-09-23T21:08:27.404715+00:00,29,10,2,1.7235149169999886,1.0939147089999892,2.817429625999978,True
2026-09-23T21:08:32.758875+00:00,30,10,2,2.207712334000007,1.1436990830000013,3.3514114170000084,True
2026-09-23T21:08:37.242017+00:00,1,10,4,1.6636302919999935,0.8135200829999576,2.477150374999951,True
2026-09-23T21:08:41.743077+00:00,2,10,4,1.6994671250000124,0.8000413329999674,2.49950845799998,True
2026-09-23T21:08:46.312698+00:00,3,10,4,1.6873472909999805,0.8760588339999913,2.563406124999972,True
2026-09-23T21:08:50.637599+00:00,4,10,4,1.5214060420000237,0.8003746670000282,2.321780709000052,True
2026-09-23T21:08:55.327593+00:00,5,10,4,1.8489459580000016,0.8349542910000309,2.6839002490000325,True
2026-09-23T21:08:59.832675+00:00,6,10,4,1.646537292000005,0.8554840840000111,2.502021376000016,True
2026-09-23T21:09:04.364557+00:00,7,10,4,1.6857100410000498,0.840274417000046,2.525984458000096,True
2026-09-23T21:09:08.795425+00:00,8,10,4,1.580973125000014,0.843741542000032,2.424714667000046,True
2026-09-23T21:09:13.300835+00:00,9,10,4,1.6656473329999812,0.8339780420000125,2.4996253749999937,True
2026-09-23T21:09:17.712283+00:00,10,10,4,1.5657432080000149,0.8399346250000121,2.405677833000027,True
2026-09-23T21:09:22.095049+00:00,11,10,4,1.549924207999993,0.8271047079999789,2.377028915999972,True
2026-09-23T21:09:26.653831+00:00,12,10,4,1.6933508330000109,0.8594069580000223,2.552757791000033,True
2026-09-23T21:09:31.297844+00:00,13,10,4,1.7405625420000206,0.8981199170000309,2.6386824590000515,True
2026-09-23T21:09:35.986383+00:00,14,10,4,1.7059323339999537,0.980756083000017,2.6866884169999707,True
2026-09-23T21:09:40.591502+00:00,15,10,4,1.694674582999994,0.8973578750000115,2.5920324580000056,True
2026-09-23T21:09:45.291631+00:00,16,10,4,1.6974892080000359,0.9957826250000039,2.69327183300004,True
2026-09-23T21:09:49.604223+00:00,17,10,4,1.5277563330000135,0.7785488339999915,2.306305167000005,True
2026-09-23T21:09:54.296410+00:00,18,10,4,1.8965026660000035,0.7918834159999619,2.6883860819999654,True
2026-09-23T21:09:58.710070+00:00,19,10,4,1.561577083999964,0.8498779589999685,2.4114550429999326,True
2026-09-23T21:10:03.098215+00:00,20,10,4,1.5470962500000383,0.8345579159999943,2.3816541660000325,True
2026-09-23T21:10:07.409689+00:00,21,10,4,1.5181317920000197,0.7872527080000395,2.3053845000000592,True
2026-09-23T21:10:11.672837+00:00,22,10,4,1.5137026250000076,0.7431499580000036,2.2568525830000112,True
2026-09-23T21:10:15.924325+00:00,23,10,4,1.471092624999983,0.7745133330000158,2.2456059579999987,True
2026-09-23T21:10:20.232827+00:00,24,10,4,1.474076583999988,0.8282695839999974,2.3023461679999855,True
2026-09-23T21:10:24.641901+00:00,25,10,4,1.5296323750000056,0.8759739160000208,2.4056062910000264,True
2026-09-23T21:10:28.969092+00:00,26,10,4,1.519549166000047,0.8017492920000109,2.321298458000058,True
2026-09-23T21:10:33.325328+00:00,27,10,4,1.517957666999962,0.8324122089999832,2.350369875999945,True
2026-09-23T21:10:37.671630+00:00,28,10,4,1.539408415999958,0.8054188749999867,2.3448272909999446,True
2026-09-23T21:10:42.401423+00:00,29,10,4,1.8745762500000183,0.8525382919999629,2.727114541999981,True
2026-09-23T21:10:46.666469+00:00,30,10,4,1.4681774169999926,0.7908362499999839,2.2590136669999765,True
2026-09-23T21:10:50.988291+00:00,1,10,8,1.4697528329999727,0.8458985830000074,2.31565141599998,True
2026-09-23T21:10:55.268915+00:00,2,10,8,1.4669648749999737,0.8074223749999874,2.274387249999961,True
2026-09-23T21:10:59.624978+00:00,3,10,8,1.4874469169999998,0.8624948329999711,2.349941749999971,True
2026-09-23T21:11:03.899427+00:00,4,10,8,1.4254902079999852,0.8430993339999873,2.2685895419999724,True
2026-09-23T21:11:08.259499+00:00,5,10,8,1.5197045419999995,0.835618959000044,2.3553235010000435,True
2026-09-23T21:11:12.797991+00:00,6,10,8,1.6432245419999845,0.8894176250000214,2.532642167000006,True
2026-09-23T21:11:17.541280+00:00,7,10,8,1.8267500839999684,0.9104458329999829,2.7371959169999514,True
2026-09-23T21:11:22.118720+00:00,8,10,8,1.683405042000004,0.8881222919999914,2.5715273339999953,True
2026-09-23T21:11:26.441782+00:00,9,10,8,1.5139217920000192,0.8070827500000064,2.3210045420000256,True
2026-09-23T21:11:31.248688+00:00,10,10,8,1.5400156249999668,1.2603567920000387,2.8003724170000055,True
2026-09-23T21:11:36.050864+00:00,11,10,8,1.8638295829999834,0.9354024999998956,2.799232082999879,True
2026-09-23T21:11:40.523510+00:00,12,10,8,1.6209220409999716,0.848448957999949,2.4693709989999206,True
2026-09-23T21:11:44.909020+00:00,13,10,8,1.4720285420000891,0.9075604580000345,2.3795890000001236,True
2026-09-23T21:11:49.837008+00:00,14,10,8,2.011141875000021,0.9108200419999548,2.921961916999976,True
2026-09-23T21:11:54.236742+00:00,15,10,8,1.5382536249999248,0.8552160829999593,2.393469707999884,True
2026-09-23T21:11:59.064040+00:00,16,10,8,1.9057574580000392,0.9155550420000509,2.82131250000009,True
2026-09-23T21:12:03.801947+00:00,17,10,8,1.8119691250000187,0.9198694579999938,2.7318385830000125,True
2026-09-23T21:12:08.196462+00:00,18,10,8,1.5523595419999765,0.8360815830000092,2.3884411249999857,True
2026-09-23T21:12:12.576913+00:00,19,10,8,1.5028062090000276,0.871200374999944,2.3740065839999716,True
2026-09-23T21:12:17.044801+00:00,20,10,8,1.5581290420000187,0.9080416250000098,2.4661706670000285,True
2026-09-23T21:12:21.978552+00:00,21,10,8,2.047048000000018,0.8805042079999339,2.927552207999952,True
2026-09-23T21:12:26.447363+00:00,22,10,8,1.5903961249999838,0.8719045839999353,2.462300708999919,True
2026-09-23T21:12:31.339753+00:00,23,10,8,2.013185500000077,0.873460707999925,2.886646208000002,True
2026-09-23T21:12:35.702740+00:00,24,10,8,1.5296881670000175,0.8273790829999825,2.35706725,True
2026-09-23T21:12:40.199053+00:00,25,10,8,1.598954792000086,0.8956261250000352,2.494580917000121,True
2026-09-23T21:12:45.192357+00:00,26,10,8,2.1474944159999723,0.8403552080000054,2.9878496239999777,True
2026-09-23T21:12:49.476367+00:00,27,10,8,1.4510612079999419,0.8268443749999506,2.2779055829998924,True
2026-09-23T21:12:54.240368+00:00,28,10,8,1.4792170839999699,1.2816214590000072,2.760838542999977,True
2026-09-23T21:12:58.601754+00:00,29,10,8,1.4722877079999535,0.8832820420000189,2.3555697499999724,True
2026-09-23T21:13:03.081909+00:00,30,10,8,1.5436842910000905,0.9304135840000072,2.4740978750000977,True
2026-09-23T21:13:07.304699+00:00,1,10,16,1.3847363749999886,0.8320969580000792,2.216833333000068,True
2026-09-23T21:13:11.647229+00:00,2,10,16,1.4740957499999467,0.8621362909999561,2.336232040999903,True
2026-09-23T21:13:16.769312+00:00,3,10,16,1.907245208000063,1.208761250000066,3.116006458000129,True
2026-09-23T21:13:21.123182+00:00,4,10,16,1.4390763750000133,0.9084511660000771,2.3475275410000904,True
2026-09-23T21:13:25.352950+00:00,5,10,16,1.38339233399995,0.8400780000000623,2.2234703340000124,True
2026-09-23T21:13:29.534492+00:00,6,10,16,1.328565583999989,0.8463109159999931,2.174876499999982,True
2026-09-23T21:13:33.664600+00:00,7,10,16,1.3020215000000235,0.8214213329999893,2.123442833000013,True
2026-09-23T21:13:37.893240+00:00,8,10,16,1.340609875000041,0.875494582999977,2.216104458000018,True
2026-09-23T21:13:42.320827+00:00,9,10,16,1.5140984579999213,0.9043897080000534,2.4184881659999746,True
2026-09-23T21:13:46.703711+00:00,10,10,16,1.5050177079999685,0.867786457999955,2.3728041659999235,True
2026-09-23T21:13:50.899764+00:00,11,10,16,1.3480286669999941,0.8385789589999604,2.1866076259999545,True
2026-09-23T21:13:55.255528+00:00,12,10,16,1.4381202499999972,0.9093017499999405,2.3474219999999377,True
2026-09-23T21:13:59.654020+00:00,13,10,16,1.497868791999963,0.8920713750000004,2.3899401669999634,True
2026-09-23T21:14:04.371547+00:00,14,10,16,1.4409226249999847,1.2681392910000113,2.709061915999996,True
2026-09-23T21:14:08.600148+00:00,15,10,16,1.3529593750000686,0.8716519579999158,2.2246113329999844,True
2026-09-23T21:14:12.819477+00:00,16,10,16,1.3322296670000924,0.8801548749999029,2.2123845419999952,True
2026-09-23T21:14:17.126054+00:00,17,10,16,1.459883665999996,0.8433456669999941,2.30322933299999,True
2026-09-23T21:14:21.322133+00:00,18,10,16,1.3473054999999476,0.8420367909999413,2.189342290999889,True
2026-09-23T21:14:25.513684+00:00,19,10,16,1.3288685830000304,0.8563342500000317,2.185202833000062,True
2026-09-23T21:14:29.719074+00:00,20,10,16,1.342880541999989,0.8554181670000389,2.198298709000028,True
2026-09-23T21:14:34.084264+00:00,21,10,16,1.4222199580000279,0.9359958750000033,2.358215833000031,True
2026-09-23T21:14:38.440826+00:00,22,10,16,1.4961794160000181,0.8551312079999889,2.351310624000007,True
2026-09-23T21:14:42.805241+00:00,23,10,16,1.4663456670000414,0.8918218329999945,2.358167500000036,True
2026-09-23T21:14:47.060530+00:00,24,10,16,1.3716021660000024,0.8772541669999327,2.248856332999935,True
2026-09-23T21:14:51.281077+00:00,25,10,16,1.3478794999999764,0.8662437090000594,2.214123209000036,True
2026-09-23T21:14:55.509302+00:00,26,10,16,1.3209741670000312,0.9004947920000177,2.221468959000049,True
2026-09-23T21:14:59.729411+00:00,27,10,16,1.3609920000000102,0.8528638749999118,2.213855874999922,True
2026-09-23T21:15:03.924550+00:00,28,10,16,1.3295488329999898,0.8590674580000268,2.1886162910000166,True
2026-09-23T21:15:08.151984+00:00,29,10,16,1.3601959170000555,0.8611527499999738,2.2213486670000293,True
2026-09-23T21:15:12.298046+00:00,30,10,16,1.324938333000091,0.8142614590000221,2.139199792000113,True
2026-09-23T21:15:22.623488+00:00,1,25,1,4.830883125000014,3.487571375000016,8.31845450000003,True
2026-09-23T21:15:32.872193+00:00,2,25,1,4.739463041000022,3.502684457999976,8.242147498999998,True
2026-09-23T21:15:43.064635+00:00,3,25,1,4.77810450000004,3.4074926250000317,8.185597125000072,True
2026-09-23T21:15:53.681855+00:00,4,25,1,4.935778667000022,3.674655707999932,8.610434374999954,True
2026-09-23T21:16:03.888814+00:00,5,25,1,4.842647124999985,3.3574327919999405,8.200079916999925,True
2026-09-23T21:16:13.653796+00:00,6,25,1,4.632761875000028,3.125760874999969,7.758522749999997,True
2026-09-23T21:16:23.321747+00:00,7,25,1,4.6009302909999406,3.06077854199998,7.661708832999921,True
2026-09-23T21:16:33.083090+00:00,8,25,1,4.619866582999975,3.1351448750000372,7.755011458000013,True
2026-09-23T21:16:42.868416+00:00,9,25,1,4.627223833999892,3.151826708000044,7.779050541999936,True
2026-09-23T21:16:52.752369+00:00,10,25,1,4.678649790999998,3.1988047910000432,7.877454582000041,True
2026-09-23T21:17:02.385702+00:00,11,25,1,4.558638459000008,3.0684554580000167,7.627093917000025,True
2026-09-23T21:17:12.453728+00:00,12,25,1,4.68499262499995,3.3765673330000254,8.061559957999975,True
2026-09-23T21:17:22.368932+00:00,13,25,1,4.690942542000016,3.2180499999999483,7.9089925419999645,True
2026-09-23T21:17:32.223025+00:00,14,25,1,4.616776374999972,3.230592333000004,7.847368707999976,True
2026-09-23T21:17:41.956208+00:00,15,25,1,4.604095459000064,3.1223405420000745,7.726436001000138,True
2026-09-23T21:17:51.659562+00:00,16,25,1,4.6408828330000915,3.0560499160000063,7.696932749000098,True
2026-09-23T21:18:01.743089+00:00,17,25,1,4.732377791999966,3.3444985419999966,8.076876333999962,True
2026-09-23T21:18:11.689598+00:00,18,25,1,4.7091795830000365,3.230586832999961,7.939766415999998,True
2026-09-23T21:18:21.453502+00:00,19,25,1,4.594157582999969,3.163392750000071,7.75755033300004,True
2026-09-23T21:18:31.431770+00:00,20,25,1,4.663301832999991,3.3086808749999363,7.971982707999928,True
2026-09-23T21:18:41.041914+00:00,21,25,1,4.557163665999951,3.0467945000000327,7.603958165999984,True
2026-09-23T21:18:51.018945+00:00,22,25,1,4.730231124999932,3.2400569589999577,7.97028808399989,True
2026-09-23T21:19:01.711389+00:00,23,25,1,4.959182959000032,3.7261865419999367,8.685369500999968,True
2026-09-23T21:19:12.562978+00:00,24,25,1,5.195327417000044,3.649756125000067,8.845083542000111,True
2026-09-23T21:19:22.725952+00:00,25,25,1,4.759820500000046,3.3967612499999404,8.156581749999987,True
2026-09-23T21:19:33.414745+00:00,26,25,1,5.170220041999983,3.51158933399995,8.681809375999933,True
2026-09-23T21:19:43.408651+00:00,27,25,1,4.712585624999974,3.274806417000036,7.98739204200001,True
2026-09-23T21:19:53.595166+00:00,28,25,1,4.794231874999923,3.385503332999974,8.179735207999897,True
2026-09-23T21:20:03.537212+00:00,29,25,1,4.667713208000009,3.2674124999999776,7.935125707999987,True
2026-09-23T21:20:13.333531+00:00,30,25,1,4.670654624999997,3.118868834000068,7.7895234590000655,True
2026-09-23T21:20:21.391449+00:00,1,25,2,3.496181290999857,2.5553845409999667,6.051565831999824,True
2026-09-23T21:20:28.757986+00:00,2,25,2,3.2634760419998656,2.0996600419998686,5.363136083999734,True
2026-09-23T21:20:36.575709+00:00,3,25,2,3.410581957999966,2.4005967919999875,5.811178749999954,True
2026-09-23T21:20:44.167934+00:00,4,25,2,3.3661188749999837,2.2198303340001075,5.585949209000091,True
2026-09-23T21:20:52.066595+00:00,5,25,2,3.7318140419999963,2.1602433749999363,5.892057416999933,True
2026-09-23T21:20:59.573510+00:00,6,25,2,3.3940324580000834,2.1063337919999867,5.50036625000007,True
2026-09-23T21:21:07.198792+00:00,7,25,2,3.3380403749999914,2.280717167000148,5.618757542000139,True
2026-09-23T21:21:14.790343+00:00,8,25,2,3.370711750000055,2.21380483300004,5.584516583000095,True
2026-09-23T21:21:22.401348+00:00,9,25,2,3.4514684579999084,2.153000208000094,5.6044686660000025,True
2026-09-23T21:21:29.958763+00:00,10,25,2,3.3631589579999854,2.187354083999935,5.5505130419999205,True
2026-09-23T21:21:37.889771+00:00,11,25,2,3.641197291000026,2.2835663329999534,5.924763623999979,True
2026-09-23T21:21:45.598486+00:00,12,25,2,3.403195624999853,2.298760875000198,5.701956500000051,True
2026-09-23T21:21:53.627277+00:00,13,25,2,3.490549708000117,2.5315848330001245,6.022134541000241,True
2026-09-23T21:22:01.352798+00:00,14,25,2,3.4709957079999185,2.2479357079998863,5.718931415999805,True
2026-09-23T21:22:09.004714+00:00,15,25,2,3.2712247500001013,2.3745839590001196,5.645808709000221,True
2026-09-23T21:22:16.527464+00:00,16,25,2,3.2862790839999434,2.229620999999952,5.515900083999895,True
2026-09-23T21:22:24.107969+00:00,17,25,2,3.4511291250000795,2.122316167000008,5.573445292000088,True
2026-09-23T21:22:32.165969+00:00,18,25,2,3.683481749999828,2.3681575410000733,6.051639290999901,True
2026-09-23T21:22:40.082561+00:00,19,25,2,3.55212179199998,2.357623459000024,5.909745251000004,True
2026-09-23T21:22:47.667821+00:00,20,25,2,3.3924864170001,2.186022666000099,5.578509083000199,True
2026-09-23T21:22:55.069002+00:00,21,25,2,3.439368625000043,1.9554675829999724,5.394836208000015,True
2026-09-23T21:23:02.783569+00:00,22,25,2,3.454395624999961,2.2529419579998375,5.7073375829997985,True
2026-09-23T21:23:10.723797+00:00,23,25,2,3.4839043750000656,2.4494680000000244,5.93337237500009,True
2026-09-23T21:23:18.480532+00:00,24,25,2,3.4124693750000006,2.3370132079999166,5.749482582999917,True
2026-09-23T21:23:26.082190+00:00,25,25,2,3.3265597080001044,2.2686824170000364,5.595242125000141,True
2026-09-23T21:23:33.663126+00:00,26,25,2,3.4195245839998734,2.1549241249999795,5.574448708999853,True
2026-09-23T21:23:41.125826+00:00,27,25,2,3.4166429580000113,2.0397040830000606,5.456347041000072,True
2026-09-23T21:23:48.624639+00:00,28,25,2,3.2381618330000492,2.254299749999973,5.492461583000022,True
2026-09-23T21:23:56.040525+00:00,29,25,2,3.3467160830000466,2.061910791999935,5.408626874999982,True
2026-09-23T21:24:03.725520+00:00,30,25,2,3.4230812499999956,2.254752999999937,5.677834249999933,True
2026-09-23T21:24:09.664131+00:00,1,25,4,2.610903082999812,1.3204123749999326,3.9313154579997445,True
2026-09-23T21:24:15.930010+00:00,2,25,4,2.900235167000119,1.358311624999942,4.258546792000061,True
2026-09-23T21:24:21.870560+00:00,3,25,4,2.600094166999952,1.333643166999991,3.933737333999943,True
2026-09-23T21:24:28.249967+00:00,4,25,4,3.008594624999887,1.363776166999969,4.372370791999856,True
2026-09-23T21:24:34.003698+00:00,5,25,4,2.516452124999887,1.230807249999998,3.747259374999885,True
2026-09-23T21:24:40.670498+00:00,6,25,4,2.787020708,1.8733630839999478,4.660383791999948,True
2026-09-23T21:24:47.167810+00:00,7,25,4,2.9918148340000243,1.4981482499999856,4.48996308400001,True
2026-09-23T21:24:53.073718+00:00,8,25,4,2.6176134579998234,1.2819214169999213,3.8995348749997447,True
2026-09-23T21:24:59.213281+00:00,9,25,4,2.7789480839999214,1.3542092079999293,4.133157291999851,True
2026-09-23T21:25:05.357367+00:00,10,25,4,2.811460666999892,1.3274838750000981,4.13894454199999,True
2026-09-23T21:25:11.405079+00:00,11,25,4,2.6139053340000373,1.427229625000109,4.041134959000146,True
2026-09-23T21:25:17.863246+00:00,12,25,4,2.871657665999919,1.5800376669999423,4.451695332999861,True
2026-09-23T21:25:24.374266+00:00,13,25,4,3.016514000000143,1.487779792000083,4.504293792000226,True
2026-09-23T21:25:30.762781+00:00,14,25,4,2.8394616250000126,1.5426377500000399,4.3820993750000525,True
2026-09-23T21:25:37.101943+00:00,15,25,4,2.975271957999894,1.3571183340000061,4.3323902919999,True
2026-09-23T21:25:43.233190+00:00,16,25,4,2.7703885420000915,1.3537641249999979,4.124152667000089,True
2026-09-23T21:25:49.489323+00:00,17,25,4,2.827851417000147,1.4215645419999419,4.249415959000089,True
2026-09-23T21:25:55.788154+00:00,18,25,4,2.8453139999999166,1.4483536249999815,4.293667624999898,True
2026-09-23T21:26:02.391381+00:00,19,25,4,3.2109771660000206,1.3856120000000374,4.596589166000058,True
2026-09-23T21:26:08.589667+00:00,20,25,4,2.7409751659999984,1.4508316659998854,4.191806831999884,True
2026-09-23T21:26:15.557504+00:00,21,25,4,3.241731874999914,1.7195687910000288,4.961300665999943,True
2026-09-23T21:26:21.882513+00:00,22,25,4,2.82028887499996,1.4972851659999833,4.3175740409999435,True
2026-09-23T21:26:28.077439+00:00,23,25,4,2.7464627500000915,1.441967083999998,4.18842983400009,True
2026-09-23T21:26:34.821586+00:00,24,25,4,3.31512083299981,1.4217987080000967,4.7369195409999065,True
2026-09-23T21:26:40.965694+00:00,25,25,4,2.783056624999972,1.3544357089999721,4.137492333999944,True
2026-09-23T21:26:47.061012+00:00,26,25,4,2.7384405410000454,1.3544374580001204,4.092877999000166,True
2026-09-23T21:26:53.650643+00:00,27,25,4,3.181225874999882,1.40143675000013,4.582662625000012,True
2026-09-23T21:27:00.066030+00:00,28,25,4,2.8051383750000696,1.608245375000024,4.413383750000094,True
2026-09-23T21:27:06.259405+00:00,29,25,4,2.862568458999931,1.3228701659998023,4.185438624999733,True
2026-09-23T21:27:12.529172+00:00,30,25,4,2.828994040999987,1.4341054169999552,4.263099457999942,True
2026-09-23T21:27:18.129293+00:00,1,25,8,2.363804790999893,1.2309154580000268,3.59472024899992,True
2026-09-23T21:27:23.865627+00:00,2,25,8,2.4866262079999615,1.2429977499998586,3.72962395799982,True
2026-09-23T21:27:29.672058+00:00,3,25,8,2.5280501669999467,1.273429040999872,3.8014792079998188,True
2026-09-23T21:27:35.407225+00:00,4,25,8,2.5387831249997816,1.1898162080001384,3.72859933299992,True
2026-09-23T21:27:41.503417+00:00,5,25,8,2.620774499999925,1.4687327080000614,4.089507207999986,True
2026-09-23T21:27:47.509120+00:00,6,25,8,2.7014597919999233,1.297447166999973,3.9989069589998962,True
2026-09-23T21:27:53.712642+00:00,7,25,8,2.8049270410001554,1.3919974999998885,4.196924541000044,True
2026-09-23T21:27:59.824742+00:00,8,25,8,2.7012266669999008,1.404294499999878,4.105521166999779,True
2026-09-23T21:28:05.819153+00:00,9,25,8,2.7193349579999904,1.2707566250001037,3.990091583000094,True
2026-09-23T21:28:11.854021+00:00,10,25,8,2.5879111670001294,1.4454527919999691,4.0333639590000985,True
2026-09-23T21:28:17.681000+00:00,11,25,8,2.2622347910000826,1.5576524589998826,3.819887249999965,True
2026-09-23T21:28:23.308378+00:00,12,25,8,2.3449419579999358,1.2748350000001665,3.6197769580001022,True
2026-09-23T21:28:28.894853+00:00,13,25,8,2.336140041999897,1.2439324580000175,3.5800724999999147,True
2026-09-23T21:28:34.503810+00:00,14,25,8,2.3718967500001327,1.2302377920000254,3.602134542000158,True
2026-09-23T21:28:40.313570+00:00,15,25,8,2.4506507090000014,1.3516832079999404,3.8023339169999417,True
2026-09-23T21:28:45.923762+00:00,16,25,8,2.378233125000179,1.2256157499998608,3.6038488750000397,True
2026-09-23T21:28:51.702739+00:00,17,25,8,2.4957079579999117,1.2767139170000519,3.7724218749999636,True
2026-09-23T21:28:57.194641+00:00,18,25,8,2.269141791000038,1.216160999999829,3.4853027909998673,True
2026-09-23T21:29:03.173964+00:00,19,25,8,2.6390153749998717,1.3335789999998724,3.972594374999744,True
